customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3239-TPHPZ,Male,0,y,No,12.0,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 year,Yes,Electronic check,20.05,264.55,No
5115-GZDEL,Female,0,Yes,Yes,72.0,No,No phone service,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,2 Year,No,Credit card (automatic),67.2,4671.7,No
3338-CVVEH,Male,0,No,No,12.0,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,2 Year,No,Electronic check,94.55,1173.55,No
8485-GJCDN,FEMALE,1,No,No,5.0,Yes,No,Dsl,No,No,No,No,No,No,2 Year,,Mailed check,69.05,318.5,Yes
2615-YVMYX,Female,1,n,No,71.0,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,month to month,Yes,Electronic check,107.5,7713.55,No
2851-STERV,fe male,1,Yes,No,35.0,Yes,No,dsl,No,No,Yes,Yes,Yes,Yes,2 year,Yes,Electronic check,73.0,2471.25,No
4393-GEADV,m,0,y,Yes,70.0,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,1 year,No,Credit card (automatic),114.75,7842.3,No
8486-AYEQH,FEMALE,0,Yes,No,31.0,Yes,Yes,Fiberoptic,No,No,No,No,No,No,2 year,Yes,Electronic check,76.05,2227.8,No
1527-SXDPN,FEMALE,0,No,Yes,52.0,Yes,Yes,Fiberoptic,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank transfer (automatic),96.25,4990.25,Yes
6029-WTIPC,m,1,y,No,37.0,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,1 year,Yes,Electronic check,,3744.05,Yes
8634-CILSZ,Male,0,NO,No,69.0,Yes,Yes,Dsl,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank transfer (automatic),104.7,7220.35,Yes
5419-JKZNQ,m,1,no,No,30.0,Yes,Yes,fiber optic,No,No,No,No,No,No,Month-to-Month,No,Mailed check,,2351.45,No
2495-KZNFB,m,0,y,No,33.0,Yes,Yes,dsl,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Electronic check,90.65,2989.6,No
1409-PHXTF,f,1,YES,No,54.0,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Electronic check,110.45,6077.75,No
4560-WQAQW,FEMALE,0,Yes,No,59.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,month to month,,Bank transfer (automatic),68.7,4070.95,No
9591-YVTEB,Male,1,No,No,55.0,No,No phone service,fiber,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Electronic check,,2479.05,No
9309-BZGNT,FEMALE,1,Yes,No,69.0,No,No phone service,DSL,No,No,Yes,No,No,No,One Year,Yes,Credit card (automatic),29.8,2134.3,No
4274-DRSQT,f,0,Yes,No,66.0,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,No,Two Year,Yes,Bank transfer (automatic),88.9,6000.1,No
2027-DNKIV,f,0,y,Yes,37.0,Yes,No,Fiberoptic,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Mailed check,58.75,2203.1,No
8075-GXIUB,Male,1,Yes,No,9.0,Yes,No,Dsl,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 Year,No,Credit card (automatic),,183.15,No
2885-HIJDH,Male,0,No,Yes,69.0,Yes,Yes,fiber,Yes,No,Yes,Yes,Yes,Yes,1 year,No,Bank transfer (automatic),86.9,6194.1,No
5424-RLQLC,Female,0,n,,10.0,Yes,No,fiber optic,No,Yes,No,No,Yes,No,2 year,Yes,Mailed check,,638.95,No
6682-QJDGB,FEMALE,0,YES,Yes,40.0,Yes,No,fiber optic,Yes,Yes,No,No,No,No,month to month,Yes,Mailed check,55.25,2139.2,Yes
6507-DTJZV,Male,0,Yes,Yes,13.0,Yes,No,fiber,No,No,No,No,Yes,Yes,1 Year,No,Credit card (automatic),66.4,,No
8780-IXSTS,FEMALE,0,Yes,No,6.0,Yes,Yes,fiber,No,Yes,No,No,Yes,No,month to month,Yes,Electronic check,90.1,521.3,Yes
7673-BQGKU,Female,0,no,Yes,69.0,Yes,No,Dsl,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Bank transfer (automatic),20.15,1337.5,No
6723-WSNTY,Female,1,Yes,No,66.0,Yes,Yes,dsl,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit card (automatic),108.1,,No
9530-EHPOH,fe male,0,n,No,11.0,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,month to month,No,Electronic check,53.75,608,Yes
2725-IWWBA,Male,0,NO,Yes,46.0,Yes,No,Fiberoptic,Yes,No,Yes,Yes,No,No,One Year,No,Mailed check,,2560.1,No
0345-HKJVM,fe male,0,NO,No,6.0,Yes,No,fiber optic,No,No,No,No,Yes,Yes,month to month,No,Electronic check,89.3,577.6,Yes
1061-PNTHC,Male,0,YES,Yes,56.0,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,One Year,,Mailed check,109.6,5953,No
0394-YONDK,fe male,0,Yes,Yes,70.0,Yes,Yes,dsl,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 Year,No,Credit card (automatic),25.15,1790.15,No
6574-MCOEH,m,0,Yes,Yes,33.0,Yes,Yes,fiber optic,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic check,,2531.4,No
7399-QHBJS,f,0,no,Yes,72.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,2 year,No,Credit card (automatic),66.75,,No
3049-SOLAY,fe male,0,no,No,3.0,Yes,Yes,dsl,No,No,No,No,Yes,Yes,month to month,Yes,Electronic check,95.2,292.85,Yes
0997-YTLNY,FEMALE,0,Yes,Yes,19.0,Yes,No,fiber,No,No,No,Yes,No,No,2 Year,No,Mailed check,48.8,953.65,No
3317-HRTNN,f,1,n,No,5.0,No,No phone service,Fiberoptic,No,No,No,No,Yes,Yes,1 Year,No,Electronic check,45.7,198,Yes
9479-HYNYL,fe male,0,NO,No,71.0,Yes,No,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,1 year,Yes,Credit card (automatic),80.7,5705.05,No
3235-ETOOB,f,0,n,No,8.0,Yes,No,dsl,Yes,No,No,No,No,No,Month-to-Month,Yes,Electronic check,74.5,609.9,Yes
9708-KFDBY,FEMALE,0,No,No,,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Credit card (automatic),20.55,20.55,No
8058-INTPH,fe male,0,n,No,1.0,Yes,No,Fiberoptic,No,No,No,No,Yes,No,2 Year,Yes,Electronic check,79.65,79.65,Yes
3642-GKTCT,m,0,n,No,61.0,Yes,Yes,fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1 year,Yes,Mailed check,115.1,6993.65,No
0774-RMNUW,Female,0,YES,Yes,71.0,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank transfer (automatic),59.7,4122.65,No
1334-PDUKM,f,0,NO,No,68.0,Yes,Yes,fiber optic,No,Yes,Yes,No,No,No,month to month,No,Credit card (automatic),86.45,5762.95,No
0756-MPZRL,Female,0,NO,No,46.0,No,No phone service,fiber optic,No,No,Yes,Yes,No,No,month to month,No,Credit card (automatic),33.7,1537.85,No
2242-MFOTG,m,0,NO,No,33.0,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,2 year,No,Bank transfer (automatic),80.1,,No
2927-CVULT,f,0,n,Yes,53.0,Yes,Yes,dsl,Yes,Yes,Yes,Yes,No,Yes,2 Year,Yes,Bank transfer (automatic),104.05,5566.4,No
2144-BFDSO,FEMALE,1,YES,No,50.0,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,2 year,No,Bank transfer (automatic),,5431.9,No
8745-PVESG,FEMALE,0,Yes,No,57.0,No,No phone service,Dsl,Yes,No,Yes,Yes,No,No,month to month,Yes,Credit card (automatic),41.1,2258.25,No
7647-GYYKX,m,0,y,Yes,54.0,Yes,No,Fiberoptic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month to month,Yes,Bank transfer (automatic),20.35,1092.35,No
5647-FXOTP,Female,1,n,No,60.0,Yes,Yes,Dsl,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic check,105.9,6401.25,No
5569-OUICF,Male,1,n,,28.0,Yes,Yes,fiber optic,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit card (automatic),101.3,2812.2,Yes
8821-XNHVZ,Male,0,y,Yes,1.0,Yes,No,fiber,No,No,No,No,Yes,No,One Year,Yes,Mailed check,,80.05,Yes
2082-OJVTK,Female,0,no,Yes,29.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two Year,Yes,Electronic check,89.2,2698.35,Yes
9700-ISPUP,fe male,0,y,Yes,10.0,Yes,No,fiber optic,No,Yes,No,Yes,No,Yes,1 year,Yes,Electronic check,65.5,616.9,No
9839-ETQOE,Male,0,NO,Yes,43.0,No,No phone service,fiber,Yes,Yes,Yes,No,No,No,One Year,Yes,Electronic check,40.45,1912.85,No
6078-VESFR,f,1,NO,,13.0,Yes,No,fiber optic,No,No,No,No,No,No,2 year,No,Bank transfer (automatic),,849.1,No
9027-TMATR,fe male,0,Yes,No,43.0,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Electronic check,78.8,3460.3,No
5940-NFXKV,Female,0,YES,Yes,19.0,Yes,Yes,fiber,No,No,No,No,No,Yes,Month-to-Month,Yes,Electronic check,83.65,1465.75,Yes
1941-HOSAM,Male,0,n,Yes,1.0,Yes,No,dsl,No,No,No,No,Yes,Yes,One Year,Yes,Electronic check,90.1,90.1,No
9110-HSGTV,Male,0,Yes,No,69.0,Yes,No,dsl,Yes,No,Yes,Yes,Yes,Yes,1 Year,Yes,Credit card (automatic),82.45,5555.3,No
0704-VCUMB,FEMALE,0,No,No,61.0,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 year,No,Credit card (automatic),20.25,1278.8,No
6171-ZTVYB,FEMALE,0,NO,No,43.0,Yes,Yes,Dsl,Yes,Yes,No,Yes,No,No,1 year,No,Bank transfer (automatic),66.25,2907.35,No
8053-WWDRO,Male,0,No,No,6.0,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 year,No,Bank transfer (automatic),19.5,,Yes
9564-KCLHR,FEMALE,0,Yes,No,,Yes,No,Dsl,No,No,No,Yes,No,No,2 Year,,Mailed check,51.25,51.25,Yes
1935-IMVBB,fe male,0,Yes,No,56.0,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,1 Year,No,Mailed check,89.7,4952.95,No
2535-PBCGC,Female,0,no,No,,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank transfer (automatic),64.55,4504.9,No
2082-CEFLT,FEMALE,0,No,No,1.0,Yes,No,Fiber Optic,No,No,No,No,No,No,One Year,Yes,Electronic check,45.6,45.6,Yes
1470-PSXNM,FEMALE,0,n,Yes,49.0,Yes,Yes,dsl,No,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Electronic check,93.65,4520.15,No
1213-NGCUN,m,0,n,No,6.0,Yes,No,fiber optic,No,No,No,Yes,No,No,2 Year,Yes,Bank transfer (automatic),49.65,267.35,Yes
2498-XLDZR,Male,0,NO,Yes,32.0,Yes,No,fiber,Yes,Yes,Yes,Yes,No,Yes,1 Year,No,Mailed check,73.6,2316.85,No
9866-OCCKE,Female,1,No,No,72.0,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,2 year,Yes,Mailed check,109.75,8075.35,No
5338-YHWYT,fe male,0,Yes,Yes,37.0,Yes,No,fiber optic,Yes,Yes,No,Yes,No,No,1 year,No,Credit card (automatic),61.45,,No
7718-UPSKJ,fe male,0,Yes,No,69.0,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,2 Year,Yes,Credit card (automatic),106.4,7251.9,No
8731-WBBMB,Female,0,n,No,26.0,Yes,No,dsl,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank transfer (automatic),81.9,2078.55,No
1448-CYWKC,Male,0,Yes,Yes,58.0,Yes,Yes,fiber,No,Yes,Yes,No,Yes,Yes,month to month,,Credit card (automatic),105.2,6225.4,No
7901-IIDQV,m,0,no,No,24.0,Yes,Yes,dsl,No,No,No,Yes,No,No,2 Year,No,Bank transfer (automatic),54.6,1242.25,No
2690-DVRVK,Male,0,No,Yes,5.0,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Electronic check,20.55,99.45,No
5688-KZTSN,FEMALE,0,No,Yes,15.0,Yes,No,fiber,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,Yes,Electronic check,20.0,288.05,Yes
1270-XKUCC,Male,0,Yes,Yes,30.0,Yes,No,dsl,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 year,No,Mailed check,19.7,,No
0334-ZFJSR,Male,0,no,No,55.0,Yes,Yes,Dsl,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit card (automatic),66.05,3462.1,No
2894-QOJRX,f,0,No,No,25.0,No,No phone service,fiber optic,No,No,No,No,Yes,No,2 year,Yes,Bank transfer (automatic),34.0,,Yes
5747-PMBSQ,Female,1,n,No,10.0,Yes,No,fiber,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Mailed check,92.5,934.1,Yes
5583-EJXRD,fe male,0,NO,Yes,44.0,No,No phone service,Dsl,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit card (automatic),54.05,2375.2,No
4565-EVZMJ,Male,0,Yes,No,47.0,Yes,No,Fiberoptic,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Mailed check,58.9,2813.05,No
3143-JQEGI,fe male,0,Yes,Yes,13.0,Yes,No,fiber optic,No,No,No,No,Yes,Yes,1 Year,No,Electronic check,,1222.8,Yes
6386-SZZKH,Male,0,Yes,Yes,49.0,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank transfer (automatic),107.95,5293.2,Yes
3327-YBAKM,Male,0,Yes,No,64.0,Yes,No,fiber,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Mailed check,96.9,6314.35,No
9441-QHEVC,Male,0,No,No,,Yes,No,Fiber Optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,19.1,19.1,No
6705-LNMDD,Male,0,YES,No,20.0,Yes,No,Fiber Optic,No,No,No,Yes,No,No,One Year,No,Mailed check,50.0,1003.05,No
2580-ASVVY,Male,0,y,No,37.0,No,No phone service,fiber optic,Yes,No,No,Yes,Yes,No,One Year,No,Electronic check,45.4,1593.1,No
3370-GQEAL,f,0,Yes,Yes,30.0,Yes,Yes,Dsl,No,No,No,No,Yes,No,Two Year,No,Electronic check,85.45,,No
5032-USPKF,m,0,n,No,38.0,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,One Year,No,Bank transfer (automatic),84.1,3187.65,No
2982-IHMFT,f,1,YES,No,1.0,Yes,Yes,fiber optic,No,No,No,No,No,No,2 year,Yes,Mailed check,74.45,74.45,Yes
3521-SYVOR,m,0,Yes,No,37.0,Yes,No,fiber optic,No,No,No,No,Yes,Yes,Two Year,Yes,Electronic check,64.75,2345.2,Yes
4254-QPEDE,f,0,Yes,No,52.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit card (automatic),66.25,3330.1,No
6283-GITPX,Male,0,n,Yes,71.0,Yes,No,Dsl,Yes,Yes,Yes,Yes,Yes,No,month to month,Yes,Credit card (automatic),76.9,5522.7,No
9526-JAWYF,Male,0,y,No,26.0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,1 year,No,Electronic check,89.8,2335.3,Yes
0771-CHWSK,Female,0,n,,66.0,Yes,Yes,fiber,Yes,Yes,Yes,No,No,Yes,2 year,Yes,Credit card (automatic),74.6,4798.4,No
9788-HNGUT,FEMALE,0,Yes,No,72.0,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,1 Year,Yes,Credit card (automatic),116.95,8594.4,No
9495-REDIY,Male,0,no,Yes,25.0,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two Year,Yes,Credit card (automatic),40.65,970.55,No
5375-XLDOF,Male,0,YES,Yes,69.0,Yes,Yes,dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank transfer (automatic),114.35,7665.8,No
1172-VIYBP,FEMALE,0,Yes,Yes,53.0,Yes,Yes,fiber,Yes,Yes,No,No,No,Yes,1 year,No,Bank transfer (automatic),69.7,3686.05,No
5649-VUKMC,Male,0,YES,No,12.0,Yes,No,Fiberoptic,No,No,Yes,No,Yes,Yes,1 Year,No,Mailed check,95.5,1115.15,Yes
6559-PDZLR,m,0,y,No,26.0,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,Yes,2 Year,Yes,Electronic check,98.65,2537,No
8992-OBVDG,Male,0,No,No,21.0,Yes,No,fiber,No,No,Yes,No,No,Yes,Two Year,No,Mailed check,61.65,1393.6,No
4273-MBHYA,Male,0,YES,Yes,1.0,Yes,No,DSL,No,No,No,No,Yes,Yes,1 Year,Yes,Electronic check,89.35,89.35,No
4724-WXVWF,Female,0,No,No,48.0,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,2 Year,Yes,Electronic check,95.4,4445.3,No
5701-GUXDC,f,0,YES,No,26.0,No,No phone service,dsl,Yes,No,Yes,No,No,No,2 year,No,Credit card (automatic),35.4,978.6,No
1460-UZPRJ,Male,0,Yes,No,60.0,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 Year,No,Mailed check,19.95,1258.15,No
6082-GLJIX,Female,0,Yes,No,18.0,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 year,No,Mailed check,19.25,331.35,No
5143-EGQFK,Female,1,Yes,No,10.0,No,No phone service,fiber optic,No,No,No,Yes,No,No,Two Year,Yes,Electronic check,29.65,291.4,Yes
4919-IKATY,f,0,NO,Yes,5.0,Yes,Yes,Dsl,Yes,No,Yes,No,No,No,1 year,Yes,Electronic check,84.5,453.75,Yes
2495-TTHBQ,m,0,YES,,4.0,Yes,No,fiber,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Mailed check,20.4,84.75,No
0485-ZBSLN,fe male,0,YES,Yes,65.0,Yes,Yes,dsl,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 year,No,Credit card (automatic),24.75,1715.1,No
3810-PJUHR,Male,0,No,Yes,70.0,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Mailed check,25.35,1715.15,No
9050-QLROH,Male,0,YES,No,18.0,Yes,Yes,fiber,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit card (automatic),90.7,1597.25,Yes
0847-HGRML,fe male,0,No,Yes,62.0,Yes,No,fiber,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Bank transfer (automatic),20.0,1250.1,No
8232-CTLKO,f,0,n,Yes,66.0,Yes,No,DSL,Yes,No,No,No,Yes,No,month to month,Yes,Electronic check,59.75,3996.8,No
9227-YBAXE,FEMALE,0,no,Yes,65.0,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,2 Year,Yes,Bank transfer (automatic),82.5,5215.1,No
6168-WFVVF,Male,1,Yes,No,3.0,Yes,No,dsl,No,No,No,No,No,No,1 year,Yes,Electronic check,70.3,235.5,Yes
9860-LISIZ,FEMALE,0,y,No,34.0,Yes,No,Fiber Optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Mailed check,20.35,673.2,No
0112-QAWRZ,Male,0,no,Yes,16.0,Yes,Yes,dsl,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank transfer (automatic),90.8,1442.2,No
0877-SDMBN,FEMALE,0,No,No,54.0,Yes,Yes,fiber optic,Yes,No,Yes,No,Yes,Yes,month to month,Yes,Bank transfer (automatic),103.95,5639.05,Yes
2786-GCDPI,FEMALE,1,no,No,,Yes,Yes,Dsl,No,No,Yes,Yes,Yes,Yes,month to month,Yes,Electronic check,104.95,5222.35,No
4043-MKDTV,m,0,Yes,,71.0,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Electronic check,105.25,7291.75,No
8065-YKXKD,Male,0,y,No,10.0,Yes,Yes,Fiberoptic,No,No,No,No,No,No,1 year,Yes,Electronic check,74.75,799.65,Yes
9637-EIHEQ,FEMALE,0,NO,No,1.0,Yes,No,Dsl,No,No,No,Yes,No,No,2 Year,Yes,Electronic check,50.8,,Yes
9229-RQABD,Male,0,y,No,18.0,Yes,Yes,Dsl,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 Year,No,Mailed check,23.75,424.5,No
8313-KTIHG,fe male,0,Yes,No,4.0,Yes,No,dsl,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Electronic check,,249.4,No
5320-BRKGK,Male,0,y,Yes,58.0,Yes,Yes,dsl,Yes,No,Yes,Yes,Yes,No,One Year,No,Mailed check,75.8,4415.75,No
6284-KMNUF,Male,0,NO,,56.0,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,2 year,Yes,Electronic check,98.0,5270.6,No
9689-PTNPG,m,0,Yes,,2.0,Yes,No,Fiberoptic,No,No,No,No,Yes,No,Two Year,Yes,Electronic check,80.25,144.55,Yes
9465-RWMXL,Female,0,YES,No,32.0,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-Month,Yes,Electronic check,78.9,2447.95,Yes
6229-UOLQL,Male,0,y,Yes,56.0,No,No phone service,Dsl,Yes,Yes,No,Yes,Yes,No,1 Year,Yes,Mailed check,52.0,2884.9,No
2362-IBOOY,m,0,n,No,36.0,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,2 Year,Yes,Electronic check,84.75,3050.15,Yes
3137-LUPIX,fe male,0,Yes,No,4.0,Yes,Yes,Fiberoptic,No,No,No,Yes,Yes,No,One Year,Yes,Mailed check,64.4,253,No
0843-WTBXE,Male,0,YES,No,53.0,Yes,Yes,fiber,No,No,No,No,Yes,No,1 Year,No,Bank transfer (automatic),85.45,,Yes
6143-JQKEA,fe male,0,no,No,10.0,Yes,No,Fiber Optic,No,No,No,No,No,No,month to month,,Credit card (automatic),,436.2,No
8676-OOQEJ,fe male,0,NO,No,4.0,No,No phone service,DSL,No,No,No,Yes,No,No,2 Year,No,Electronic check,30.5,118.4,No
5515-IDEJJ,m,0,Yes,Yes,1.0,Yes,No,Fiberoptic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 Year,No,Mailed check,19.9,19.9,Yes
9701-CDXHR,Female,0,Yes,No,51.0,Yes,No,dsl,No,No,No,No,No,No,Two Year,No,Mailed check,69.15,3649.6,No
7450-NWRTR,m,1,YES,No,12.0,Yes,Yes,fiber optic,No,No,Yes,No,Yes,Yes,month to month,Yes,Electronic check,99.45,1200.15,Yes
8124-NZVGJ,f,0,y,No,6.0,No,No phone service,fiber,No,No,No,Yes,Yes,Yes,1 year,Yes,Mailed check,49.25,255.6,No
2162-FRZAA,fe male,0,n,Yes,63.0,No,No phone service,Dsl,No,Yes,Yes,Yes,No,No,1 Year,No,Bank transfer (automatic),39.35,2395.05,No
5376-DEQCP,Female,0,Yes,No,1.0,Yes,No,Dsl,No,No,No,No,No,No,month to month,Yes,Electronic check,70.6,70.6,Yes
5118-MUEYH,Female,0,No,No,48.0,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit card (automatic),105.1,5083.55,No
9095-HFAFX,Female,0,YES,No,5.0,Yes,No,Fiber Optic,No,No,No,No,Yes,No,1 year,Yes,Credit card (automatic),81.0,389.6,Yes
5627-TVBPP,FEMALE,0,Yes,Yes,35.0,Yes,No,fiber,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Credit card (automatic),20.1,644.5,No
2379-ENZGV,Male,0,No,No,6.0,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,1 year,Yes,Electronic check,84.85,523.5,Yes
3936-QQFLL,FEMALE,0,Yes,No,2.0,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 Year,No,Mailed check,19.75,39.3,No
2589-AYCRP,Female,0,Yes,No,50.0,Yes,No,dsl,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 year,No,Bank transfer (automatic),19.75,989.05,No
4067-HLYQI,FEMALE,0,YES,No,33.0,Yes,No,DSL,No,No,No,No,No,No,1 Year,Yes,Bank transfer (automatic),70.4,2406.1,No
5124-EOGYE,f,0,YES,No,31.0,Yes,No,fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month to month,No,Mailed check,20.45,638.55,No
5057-RKGLH,Male,0,No,Yes,9.0,Yes,No,dsl,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 Year,No,Mailed check,20.35,191.1,No
0292-WEGCH,f,0,Yes,Yes,54.0,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,2 Year,Yes,Electronic check,86.2,4524.05,No
8910-ICHIU,f,0,Yes,No,46.0,Yes,No,fiber optic,Yes,Yes,Yes,No,Yes,No,1 year,Yes,Credit card (automatic),95.65,4664.2,No
4097-YODCF,FEMALE,0,y,Yes,34.0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,month to month,Yes,Electronic check,103.8,3470.8,No
9715-WZCLW,f,0,No,Yes,71.0,Yes,Yes,dsl,Yes,No,No,No,Yes,Yes,month to month,,Electronic check,97.2,6910.3,No
9786-YWNHU,f,0,y,Yes,63.0,Yes,No,dsl,Yes,Yes,Yes,Yes,No,No,Two Year,No,Mailed check,63.55,4014.2,No
6407-GSJNL,FEMALE,0,n,No,51.0,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Bank transfer (automatic),24.95,1288,No
6005-OBZPH,Male,1,Yes,No,26.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,month to month,Yes,Electronic check,89.15,2277.65,Yes
4049-ZPALD,Female,0,n,No,,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,1 year,Yes,Bank transfer (automatic),99.0,6375.8,No
7932-WPTDS,fe male,1,Yes,No,1.0,No,No phone service,fiber,No,No,No,No,No,No,2 Year,,Electronic check,24.8,,Yes
3733-UOCWF,Female,1,Yes,No,61.0,Yes,Yes,fiber,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank transfer (automatic),85.55,,No
6833-JMZYP,Male,0,Yes,No,15.0,Yes,No,Dsl,No,No,Yes,No,Yes,Yes,month to month,Yes,Credit card (automatic),94.0,1505.45,No
2722-VOJQL,m,0,No,No,64.0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,month to month,Yes,Credit card (automatic),105.65,6903.1,Yes
1310-QRITU,Female,0,no,No,18.0,Yes,Yes,fiber,No,No,No,No,No,No,1 Year,Yes,Electronic check,50.3,913.3,No
8961-QDZZJ,Male,0,y,Yes,57.0,Yes,No,Fiberoptic,No,Yes,No,No,Yes,Yes,month to month,Yes,Electronic check,95.0,5535.8,No
